#Peking DateTime;(deg C) Min Temperature (MERRA2) at 39.9079N,-116.6695W, 2008-01-01 to 2019-12-31
2017-04-18;8.4848
2017-04-19;3.6075
2017-04-20;7.4985
2017-04-21;5.0357
2017-04-22;8.261
2017-04-23;7.0973
2017-04-24;5.5571
2017-04-25;6.3231
2017-04-26;8.1504
2017-04-27;11.4657
2017-04-28;15.8758
2017-04-29;13.3236
2017-04-30;12.6215
2017-05-01;13.7589
2017-05-02;14.5814
2017-05-03;12.0306
2017-05-04;10.9642
2017-05-05;8.2096
2017-05-06;11.0481
2017-05-07;16.391
2017-05-08;13.434
2017-05-09;12.4379
2017-05-10;13.9605
2017-05-11;9.3496
2017-05-12;11.278
2017-05-13;12.2003
2017-05-14;11.8757
2017-05-15;15.0156
2017-05-16;13.9228
2017-05-17;18.72
2017-05-18;19.0453
2017-05-19;18.6348
2017-05-20;17.6259
2017-05-21;16.6853
2017-05-22;10.5843
2017-05-23;14.529
2017-05-24;16.9681
2017-05-25;12.1782
2017-05-26;13.0831
2017-05-27;15.8502
2017-05-28;19.3236
2017-05-29;15.6487
2017-05-30;15.0368
2017-05-31;15.5014
2017-06-01;14.5671
2017-06-02;12.0009
2017-06-03;13.8119
2017-06-04;18.4951
2017-06-05;14.859
2017-06-06;12.6751
2017-06-07;15.2512
2017-06-08;16.5312
2017-06-09;18.3479
2017-06-10;17.0021
2017-06-11;16.7267
2017-06-12;16.3032
2017-06-13;15.8283
2017-06-14;20.9854
2017-06-15;21.2872
2017-06-16;22.0193
2017-06-17;23.1307
2017-06-18;19.7912
2017-06-19;19.0401
2017-06-20;19.7596
2017-06-21;19.5649
2017-06-22;16.6616
2017-06-23;16.6081
2017-06-24;16.8981
2017-06-25;18.8794
2017-06-26;19.7901
2017-06-27;19.4922
2017-06-28;22.9842
2017-06-29;21.8755
2017-06-30;23.0395
2017-07-01;23.0058
2017-07-02;21.2747
2017-07-03;22.6179
2017-07-04;22.291
2017-07-05;22.5972
2017-07-06;21.385
2017-07-07;20.0307
2017-07-08;22.8273
2017-07-09;19.1725
2017-07-10;20.4929
2017-07-11;22.4174
2017-07-12;25.2641
2017-07-13;24.7477
2017-07-14;22.7291
2017-07-15;23.5903
2017-07-16;23.6368
2017-07-17;24.1714
2017-07-18;24.4148
2017-07-19;24.7275
2017-07-20;23.0885
2017-07-21;20.8614
2017-07-22;22.3531
2017-07-23;23.1965
2017-07-24;22.3302
2017-07-25;20.8866
2017-07-26;19.1772
2017-07-27;20.4021
2017-07-28;19.8949
2017-07-29;19.3512
2017-07-30;20.5366
2017-07-31;22.3408
2017-08-01;22.9775
2017-08-02;23.735
2017-08-03;22.2312
2017-08-04;22.7659
2017-08-05;21.9682
2017-08-06;21.1205
2017-08-07;21.9897
2017-08-08;21.9929
2017-08-09;19.6941
2017-08-10;22.0131
2017-08-11;22.3679
2017-08-12;21.4087
2017-08-13;21.059
2017-08-14;21.1634
2017-08-15;21.3279
2017-08-16;19.4544
2017-08-17;19.8947
2017-08-18;20.4978
2017-08-19;19.9323
2017-08-20;21.6899
2017-08-21;23.3567
2017-08-22;23.2942
2017-08-23;17.2835
2017-08-24;13.9007
2017-08-25;15.0948
2017-08-26;16.9285
2017-08-27;14.34
2017-08-28;13.2186
2017-08-29;12.9243
2017-08-30;15.9144
2017-08-31;16.7194
2017-09-01;17.3123
2017-09-02;16.7848
2017-09-03;15.6941
2017-09-04;17.8779
2017-09-05;15.7211
2017-09-06;15.0751
2017-09-07;16.1275
2017-09-08;17.7744
2017-09-09;19.2575
2017-09-10;13.4173
2017-09-11;12.7167
2017-09-12;16.345
2017-09-13;17.5862
2017-09-14;18.2633
2017-09-15;16.6669
2017-09-16;12.3272
2017-09-17;13.154
2017-09-18;13.6974
2017-09-19;11.6625
2017-09-20;12.9234
2017-09-21;11.4615
2017-09-22;12.2045
2017-09-23;16.164
2017-09-24;15.6225
2017-09-25;17.1654
2017-09-26;11.0323
2017-09-27;4.7817
2017-09-28;5.8851
2017-09-29;10.2303
2017-09-30;13.8343
2017-10-01;10.0056
2017-10-02;5.9587
2017-10-03;5.2661
2017-10-04;6.1277
2017-10-05;9.0843
2017-10-06;10.5231
2017-10-07;11.7598
2017-10-08;11.8834
2017-10-09;5.8071
2017-10-10;2.2154
2017-10-11;3.413
2017-10-12;2.2579
2017-10-13;3.6865
2017-10-14;6.5056
2017-10-15;3.1716
2017-10-16;6.5491
2017-10-17;8.7566
2017-10-18;5.2263
2017-10-19;5.59
2017-10-20;6.435
2017-10-21;4.844
2017-10-22;3.7362
2017-10-23;3.4415
2017-10-24;5.3101
2017-10-25;6.283
2017-10-26;5.3123
2017-10-27;6.4036
2017-10-28;-2.4125
2017-10-29;-0.9986
2017-10-30;0.3915
2017-10-31;2.5257
2017-11-01;5.1435
2017-11-02;-1.0996
2017-11-03;-2.0984
2017-11-04;0.0258
2017-11-05;2.1817
2017-11-06;2.5945
2017-11-07;-1.2838
2017-11-08;2.1519
2017-11-09;2.6774
2017-11-10;-4.5094
2017-11-11;-2.4956
2017-11-12;-2.3117
2017-11-13;-4.7092
2017-11-14;-5.23
2017-11-15;-3.905
2017-11-16;-2.181
2017-11-17;-6.3713
2017-11-18;-5.3553
2017-11-19;-5.088
2017-11-20;-2.9685
2017-11-21;-3.4647
2017-11-22;-6.1405
2017-11-23;-8.0299
2017-11-24;-5.3688
2017-11-25;-7.5871
2017-11-26;-6.4822
2017-11-27;-5.1346
2017-11-28;-10.8282
2017-11-29;-10.5546
2017-11-30;-8.9566
2017-12-01;-6.7552
2017-12-02;-6.1196
2017-12-03;-10.9901
2017-12-04;-9.3309
2017-12-05;-6.1267
2017-12-06;-5.9165
2017-12-07;-7.4969
2017-12-08;-4.7831
2017-12-09;-4.9942
2017-12-10;-11.1503
2017-12-11;-12.9153
2017-12-12;-13.4374
2017-12-13;-11.7831
2017-12-14;-9.4102
2017-12-15;-9.895
2017-12-16;-10.8236
2017-12-17;-8.8587
2017-12-18;-10.6255
2017-12-19;-8.7271
2017-12-20;-7.0899
2017-12-21;-5.7573
2017-12-22;-5.9309
2017-12-23;-5.3098
2017-12-24;-7.7771
2017-12-25;-9.7952
2017-12-26;-8.3479
2017-12-27;-8.0625
2017-12-28;-7.9675
2017-12-29;-6.6984
2017-12-30;-10.1126
2017-12-31;-9.823
2018-01-01;-10.1989
2018-01-02;-11.9336
2018-01-03;-10.1234
2018-01-04;-10.2684
2018-01-05;-10.6137
2018-01-06;-9.2751
2018-01-07;-11.0228
2018-01-08;-10.481
2018-01-09;-13.0577
2018-01-10;-14.8235
2018-01-11;-13.3545
2018-01-12;-11.3011
2018-01-13;-8.4009
2018-01-14;-8.6021
2018-01-15;-8.6873
2018-01-16;-7.1589
2018-01-17;-8.9261
2018-01-18;-8.4415
2018-01-19;-8.2936
2018-01-20;-8.868
2018-01-21;-8.0976
2018-01-22;-17.2071
2018-01-23;-16.5735
2018-01-24;-15.9067
2018-01-25;-16.7853
2018-01-26;-14.6747
2018-01-27;-15.8607
2018-01-28;-14.3145
2018-01-29;-11.6663
2018-01-30;-11.6391
2018-01-31;-10.6652
2018-02-01;-12.4936
2018-02-02;-14.7791
2018-02-03;-14.9345
2018-02-04;-14.1448
2018-02-05;-14.557
2018-02-06;-10.9244
2018-02-07;-11.2218
2018-02-08;-10.5526
2018-02-09;-14.6556
2018-02-10;-15.2615
2018-02-11;-12.2281
2018-02-12;-10.2557
2018-02-13;-6.337
2018-02-14;-11.2331
2018-02-15;-7.7389
2018-02-16;-8.7435
2018-02-17;-7.1091
2018-02-18;-3.6554
2018-02-19;-2.1234
2018-02-20;-5.0394
2018-02-21;-4.023
2018-02-22;-4.2239
2018-02-23;-4.7419
2018-02-24;-7.0656
2018-02-25;-3.9661
2018-02-26;-2.3238
2018-02-27;-3.6956
2018-02-28;-5.5803
2018-03-01;-4.3395
2018-03-02;-2.2467
2018-03-03;0.0445
2018-03-04;-3.5022
2018-03-05;-6.0384
2018-03-06;-4.3957
2018-03-07;-4.4526
2018-03-08;-5.0415
2018-03-09;-1.5695
2018-03-10;-4.1421
2018-03-11;-1.9177
2018-03-12;0.3363
2018-03-13;3.0979
2018-03-14;1.8077
2018-03-15;-3.3017
2018-03-16;-2.6562
2018-03-17;-2.8508
2018-03-18;0.4241
2018-03-19;1.2331
2018-03-20;-1.4832
2018-03-21;-0.158
2018-03-22;3.053
2018-03-23;1.4743
2018-03-24;4.0123
2018-03-25;7.1071
2018-03-26;7.3401
2018-03-27;11.0376
2018-03-28;6.6557
2018-03-29;4.3168
2018-03-30;4.9452
2018-03-31;5.659
2018-04-01;6.5597
2018-04-02;7.8865
2018-04-03;-1.4597
2018-04-04;-2.1207
2018-04-05;-0.6003
2018-04-06;-3.6821
2018-04-07;-1.1051
2018-04-08;0.1891
2018-04-09;5.1887
2018-04-10;3.814
2018-04-11;5.6413
2018-04-12;8.2589
2018-04-13;3.7799
2018-04-14;2.8674
2018-04-15;3.4759
2018-04-16;8.8033
2018-04-17;11.2138
2018-04-18;11.1966
2018-04-19;12.3118
2018-04-20;13.5442
2018-04-21;9.6109
2018-04-22;8.4809
2018-04-23;7.4815
2018-04-24;7.8639
2018-04-25;8.8588
2018-04-26;8.3617
2018-04-27;10.0293
2018-04-28;13.5417
2018-04-29;13.9851
2018-04-30;13.3863
2018-05-01;9.6259
2018-05-02;8.7143
2018-05-03;11.4084
2018-05-04;16.9976
2018-05-05;12.0988
2018-05-06;14.3321
2018-05-07;12.5698
2018-05-08;13.4024
2018-05-09;14.369
2018-05-10;16.3955
2018-05-11;12.489
2018-05-12;12.5981
2018-05-13;15.1231
2018-05-14;19.2103
2018-05-15;19.5198
2018-05-16;19.5513
2018-05-17;14.6614
2018-05-18;17.1742
2018-05-19;14.7587
2018-05-20;13.5821
2018-05-21;13.3985
2018-05-22;7.8426
2018-05-23;14.7559
2018-05-24;16.7117
2018-05-25;18.0746
2018-05-26;14.3259
2018-05-27;15.1283
2018-05-28;12.9134
2018-05-29;14.6849
2018-05-30;15.977
2018-05-31;18.5213
2018-06-01;19.7796
2018-06-02;22.359
2018-06-03;17.2117
2018-06-04;17.3875
2018-06-05;21.5268
2018-06-06;22.1982
2018-06-07;19.6374
2018-06-08;19.5243
2018-06-09;14.78
2018-06-10;15.1679
2018-06-11;15.9699
2018-06-12;18.9907
2018-06-13;15.8194
2018-06-14;16.0844
2018-06-15;17.3458
2018-06-16;20.9064
2018-06-17;19.1774
2018-06-18;19.2732
2018-06-19;18.4391
2018-06-20;19.171
2018-06-21;22.8574
2018-06-22;19.7015
2018-06-23;24.0747
2018-06-24;22.763
2018-06-25;22.3747
2018-06-26;21.7621
2018-06-27;22.2378
2018-06-28;23.7419
2018-06-29;22.0639
2018-06-30;19.3621
2018-07-01;21.2844
2018-07-02;21.3499
2018-07-03;22.4454
2018-07-04;24.2014
2018-07-05;23.0874
2018-07-06;22.2117
2018-07-07;21.5704
2018-07-08;22.6045
2018-07-09;19.8303
2018-07-10;21.2086
2018-07-11;20.7057
2018-07-12;22.19
2018-07-13;23.5906
2018-07-14;23.6497
2018-07-15;25.8727
2018-07-16;24.2874
2018-07-17;23.7592
2018-07-18;25.121
2018-07-19;24.8407
2018-07-20;25.4752
2018-07-21;25.3129
2018-07-22;23.5123
2018-07-23;23.0919
2018-07-24;23.3519
2018-07-25;22.1847
2018-07-26;22.5081
2018-07-27;23.6199
2018-07-28;24.3573
2018-07-29;24.0779
2018-07-30;24.8841
2018-07-31;24.5387
2018-08-01;26.2517
2018-08-02;25.8506
2018-08-03;25.7252
2018-08-04;25.5682
2018-08-05;23.6312
2018-08-06;23.7129
2018-08-07;22.2386
2018-08-08;22.6943
2018-08-09;22.8922
2018-08-10;23.6535
2018-08-11;23.942
2018-08-12;23.3884
2018-08-13;23.4804
2018-08-14;22.886
2018-08-15;21.4637
2018-08-16;19.6944
2018-08-17;21.554
2018-08-18;21.3377
2018-08-19;19.7087
2018-08-20;19.2294
2018-08-21;22.3668
2018-08-22;17.7249
2018-08-23;18.4372
2018-08-24;18.8515
2018-08-25;21.6961
2018-08-26;22.1558
2018-08-27;18.7042
2018-08-28;18.6941
2018-08-29;21.0569
2018-08-30;17.6704
2018-08-31;18.1533
2018-09-01;19.1029
2018-09-02;16.5514
2018-09-03;15.8601
2018-09-04;16.2795
2018-09-05;17.4788
2018-09-06;13.2987
2018-09-07;12.679
2018-09-08;13.9693
2018-09-09;16.5002
2018-09-10;16.8797
2018-09-11;15.0075
2018-09-12;15.6603
2018-09-13;18.0538
2018-09-14;16.8014
2018-09-15;12.6918
2018-09-16;10.2837
2018-09-17;14.3831
2018-09-18;14.3493
2018-09-19;13.2354
2018-09-20;9.8531
2018-09-21;8.4598
2018-09-22;7.9558
2018-09-23;9.3448
2018-09-24;9.6947
2018-09-25;12.7363
2018-09-26;12.8825
2018-09-27;7.7979
2018-09-28;9.3972
2018-09-29;6.998
2018-09-30;10.5212
2018-10-01;10.4154
2018-10-02;9.0772
2018-10-03;8.9922
2018-10-04;9.4099
2018-10-05;9.9685
2018-10-06;3.814
2018-10-07;6.222
2018-10-08;4.72
2018-10-09;0.9155
2018-10-10;1.7332
2018-10-11;3.7877
2018-10-12;4.6725
2018-10-13;7.5077
2018-10-14;9.5434
2018-10-15;8.6063
2018-10-16;2.8998
2018-10-17;2.5623
2018-10-18;4.6966
2018-10-19;4.3425
2018-10-20;4.4195
2018-10-21;5.1117
2018-10-22;2.4162
2018-10-23;3.6676
2018-10-24;5.5916
2018-10-25;2.7134
2018-10-26;0.1124
2018-10-27;6.0559
2018-10-28;0.276
2018-10-29;0.7002
2018-10-30;-0.2434
2018-10-31;1.1841
2018-11-01;4.9409
2018-11-02;3.9427
2018-11-03;6.383
2018-11-04;-0.1148
2018-11-05;-0.9018
2018-11-06;-2.0656
2018-11-07;2.1798
2018-11-08;1.5455
2018-11-09;-1.7047
2018-11-10;2.0421
2018-11-11;0.8762
2018-11-12;0.452
2018-11-13;1.801
2018-11-14;3.8152
2018-11-15;-5.1966
2018-11-16;-0.8977
2018-11-17;-2.9347
2018-11-18;-2.4547
2018-11-19;-2.2831
2018-11-20;-4.2607
2018-11-21;-4.2055
2018-11-22;-4.0846
2018-11-23;-3.8155
2018-11-24;-2.171
2018-11-25;-1.9012
2018-11-26;-3.0207
2018-11-27;-4.2675
2018-11-28;-4.2882
2018-11-29;-3.0478
2018-11-30;-2.8447
2018-12-01;-0.9336
2018-12-02;-0.4794
2018-12-03;-5.37
2018-12-04;-5.0349
2018-12-05;-7.31
2018-12-06;-14.7451
2018-12-07;-13.5041
2018-12-08;-12.0846
2018-12-09;-9.9449
2018-12-10;-8.5485
2018-12-11;-12.5977
2018-12-12;-10.4703
2018-12-13;-10.4473
2018-12-14;-9.4532
2018-12-15;-7.6628
2018-12-16;-7.9764
2018-12-17;-5.7751
2018-12-18;-6.209
2018-12-19;-4.779
2018-12-20;-5.4749
2018-12-21;-3.9332
2018-12-22;-10.7737
2018-12-23;-13.5965
2018-12-24;-11.6862
2018-12-25;-13.5022
2018-12-26;-13.4329
2018-12-27;-16.5448
2018-12-28;-15.6324
2018-12-29;-15.3546
2018-12-30;-13.9066
2018-12-31;-11.9773
2019-01-01;-12.7679
2019-01-02;-10.9225
2019-01-03;-8.751
2019-01-04;-11.3505
2019-01-05;-9.7428
2019-01-06;-9.1673
2019-01-07;-11.2791
2019-01-08;-10.8965
2019-01-09;-9.5056
2019-01-10;-7.4898
2019-01-11;-5.9863
2019-01-12;-7.6628
2019-01-13;-6.9672
2019-01-14;-11.4412
2019-01-15;-12.6992
2019-01-16;-10.0167
2019-01-17;-8.1354
2019-01-18;-4.363
2019-01-19;-8.364
2019-01-20;-6.653
2019-01-21;-5.941
2019-01-22;-4.7348
2019-01-23;-3.8152
2019-01-24;-7.1968
2019-01-25;-8.8242
2019-01-26;-5.9294
2019-01-27;-7.7778
2019-01-28;-5.1684
2019-01-29;-1.9089
2019-01-30;-10.8904
2019-01-31;-10.8488
2019-02-01;-6.9578
2019-02-02;-5.2423
2019-02-03;-7.4583
2019-02-04;-7.8544
2019-02-05;-9.4037
2019-02-06;-14.3379
2019-02-07;-12.3127
2019-02-08;-13.2072
2019-02-09;-11.3916
2019-02-10;-10.2111
2019-02-11;-9.6805
2019-02-12;-12.164
2019-02-13;-9.1261
2019-02-14;-10.6727
2019-02-15;-11.719
2019-02-16;-10.9971
2019-02-17;-8.0659
2019-02-18;-3.5107
2019-02-19;-8.346
2019-02-20;-4.9143
2019-02-21;-1.9392
2019-02-22;0.1414
2019-02-23;-1.2654
2019-02-24;-0.8401
2019-02-25;-1.1675
2019-02-26;-2.2965
2019-02-27;-2.2893
2019-02-28;-1.8876
2019-03-01;-0.2968
2019-03-02;0.3192
2019-03-03;-0.4718
2019-03-04;0.3779
2019-03-05;0.5734
2019-03-06;-3.3435
2019-03-07;-1.8596
2019-03-08;3.3416
2019-03-09;-1.9284
2019-03-10;-1.6081
2019-03-11;-4.0907
2019-03-12;-2.9397
2019-03-13;-1.3444
2019-03-14;-2.2076
2019-03-15;-1.0683
2019-03-16;2.6218
2019-03-17;4.7367
2019-03-18;4.478
2019-03-19;10.7211
2019-03-20;1.9121
2019-03-21;-2.8685
2019-03-22;-3.6664
2019-03-23;-0.9847
2019-03-24;2.1962
2019-03-25;0.0649
2019-03-26;2.3272
2019-03-27;2.9
2019-03-28;-0.9377
2019-03-29;0.2135
2019-03-30;-2.8871
2019-03-31;-0.8471
2019-04-01;0.5787
2019-04-02;1.3816
2019-04-03;4.6179
2019-04-04;5.6448
2019-04-05;5.2874
2019-04-06;2.4616
2019-04-07;2.4943
2019-04-08;2.5782
2019-04-09;1.631
2019-04-10;6.0132
2019-04-11;4.8253
2019-04-12;6.7788
2019-04-13;4.0272
2019-04-14;5.7454
2019-04-15;8.9867
2019-04-16;8.6502
2019-04-17;13.7729
2019-04-18;9.097
2019-04-19;7.1258
2019-04-20;6.6733
2019-04-21;7.5575
2019-04-22;11.7434
2019-04-23;14.1353
2019-04-24;1.6334
2019-04-25;5.1693
2019-04-26;8.1636
2019-04-27;5.0494
2019-04-28;7.6636
2019-04-29;11.2414
2019-04-30;8.6211
2019-05-01;9.1575
2019-05-02;11.6147
2019-05-03;16.1292
2019-05-04;12.0967
2019-05-05;6.405
2019-05-06;8.2279
2019-05-07;12.7658
2019-05-08;11.4951
2019-05-09;15.001
2019-05-10;13.7202
2019-05-11;12.5154
2019-05-12;4.8801
2019-05-13;8.1902
2019-05-14;10.9869
2019-05-15;12.4525
2019-05-16;15.865
2019-05-17;15.5503
2019-05-18;15.4849
2019-05-19;9.8261
2019-05-20;9.8086
2019-05-21;13.7642
2019-05-22;17.0553
2019-05-23;19.0473
2019-05-24;19.2529
2019-05-25;20.0217
2019-05-26;14.2997
2019-05-27;13.4301
2019-05-28;14.9841
2019-05-29;18.8353
2019-05-30;11.8687
2019-05-31;17.5702
2019-06-01;14.298
2019-06-02;16.2385
2019-06-03;15.6915
2019-06-04;17.3072
2019-06-05;17.1568
2019-06-06;17.1229
2019-06-07;17.0159
2019-06-08;18.1684
2019-06-09;17.7764
2019-06-10;16.4492
2019-06-11;19.0044
2019-06-12;21.4365
2019-06-13;18.2827
2019-06-14;17.7902
2019-06-15;16.5986
2019-06-16;14.7798
2019-06-17;17.0985
2019-06-18;19.498
2019-06-19;20.5624
2019-06-20;20.7644
2019-06-21;21.5084
2019-06-22;20.5401
2019-06-23;21.1906
2019-06-24;24.8657
2019-06-25;21.397
2019-06-26;21.6121
2019-06-27;21.7091
2019-06-28;20.0861
2019-06-29;19.4577
2019-06-30;19.1583
2019-07-01;22.2472
2019-07-02;20.5074
2019-07-03;23.1985
2019-07-04;24.0282
2019-07-05;18.6637
2019-07-06;17.8236
2019-07-07;18.0388
2019-07-08;21.7485
2019-07-09;19.3045
2019-07-10;18.9805
2019-07-11;19.5312
2019-07-12;20.5197
2019-07-13;21.1631
2019-07-14;21.5766
2019-07-15;23.4519
2019-07-16;21.6922
2019-07-17;22.1515
2019-07-18;23.0786
2019-07-19;22.6942
2019-07-20;21.7901
2019-07-21;25.1941
2019-07-22;24.0073
2019-07-23;22.6838
2019-07-24;26.5434
2019-07-25;22.6007
2019-07-26;24.5927
2019-07-27;24.3724
2019-07-28;25.3942
2019-07-29;19.5772
2019-07-30;20.6097
2019-07-31;21.83
2019-08-01;23.8292
2019-08-02;21.6566
2019-08-03;23.7647
2019-08-04;22.4901
2019-08-05;23.2255
2019-08-06;22.9154
2019-08-07;22.2986
2019-08-08;23.0349
2019-08-09;22.4909
2019-08-10;20.9408
2019-08-11;21.4393
2019-08-12;21.0173
2019-08-13;21.8332
2019-08-14;19.6419
2019-08-15;17.669
2019-08-16;17.0383
2019-08-17;16.5897
2019-08-18;19.211
2019-08-19;20.914
2019-08-20;15.5063
2019-08-21;17.3189
2019-08-22;16.9103
2019-08-23;18.2667
2019-08-24;18.9067
2019-08-25;20.2858
2019-08-26;16.4552
2019-08-27;16.0537
2019-08-28;15.3921
2019-08-29;16.4519
2019-08-30;15.8345
2019-08-31;17.5734
2019-09-01;16.8249
2019-09-02;17.6316
2019-09-03;17.4336
2019-09-04;18.7609
2019-09-05;17.6493
2019-09-06;18.7624
2019-09-07;20.8897
2019-09-08;20.4842
2019-09-09;18.6194
2019-09-10;17.1043
2019-09-11;15.8837
2019-09-12;17.7155
2019-09-13;14.2196
2019-09-14;14.383
2019-09-15;12.6059
2019-09-16;15.0513
2019-09-17;9.7394
2019-09-18;13.1104
2019-09-19;14.4392
2019-09-20;14.1035
2019-09-21;13.9542
2019-09-22;13.9054
2019-09-23;15.7435
2019-09-24;14.3148
2019-09-25;14.3617
2019-09-26;14.6035
2019-09-27;13.9468
2019-09-28;14.8303
2019-09-29;16.1487
2019-09-30;18.5657
2019-10-01;15.765
2019-10-02;16.2799
2019-10-03;10.295
2019-10-04;5.4031
2019-10-05;9.1896
2019-10-06;6.665
2019-10-07;4.9409
2019-10-08;6.5668
2019-10-09;10.3691
2019-10-10;11.7781
2019-10-11;12.0842
2019-10-12;9.048
2019-10-13;0.5226
2019-10-14;1.0207
2019-10-15;6.0656
2019-10-16;7.1084
2019-10-17;5.3964
2019-10-18;5.4917
2019-10-19;7.1806
2019-10-20;3.7627
2019-10-21;5.2905
2019-10-22;8.5233
2019-10-23;10.9044
2019-10-24;1.4273
2019-10-25;0.7616
2019-10-26;1.2034
2019-10-27;3.4253
2019-10-28;-0.363
2019-10-29;3.593
2019-10-30;6.486
2019-10-31;4.7174
2019-11-01;8.0864
2019-11-02;6.6945
2019-11-03;2.4225
2019-11-04;3.8
2019-11-05;3.2961
2019-11-06;1.0097
2019-11-07;-0.6123
2019-11-08;2.2813
2019-11-09;5.2629
2019-11-10;2.1506
2019-11-11;3.9188
2019-11-12;0.2855
2019-11-13;-5.0196
2019-11-14;-2.8998
2019-11-15;0.2568
2019-11-16;2.3759
2019-11-17;-6.3298
2019-11-18;-5.0957
2019-11-19;-3.6623
2019-11-20;-1.8449
2019-11-21;-2.0526
2019-11-22;0.777
2019-11-23;0.2362
2019-11-24;-6.6583
2019-11-25;-5.1079
2019-11-26;-4.3808
2019-11-27;-6.6011
2019-11-28;-7.4339
2019-11-29;-5.6116
2019-11-30;-9.3967
2019-12-01;-9.5364
2019-12-02;-6.9958
2019-12-03;-5.7809
2019-12-04;-8.5992
2019-12-05;-10.0856
2019-12-06;-8.2698
2019-12-07;-6.8389
2019-12-08;-5.6716
2019-12-09;-3.9196
2019-12-10;-6.1177
2019-12-11;-7.6719
2019-12-12;-7.0914
2019-12-13;-6.9447
2019-12-14;-5.3004
2019-12-15;-4.3069
2019-12-16;-5.16
2019-12-17;-10.0104
2019-12-18;-8.767
2019-12-19;-11.4876
2019-12-20;-9.9988
2019-12-21;-8.4051
2019-12-22;-9.0217
2019-12-23;-7.3955
2019-12-24;-8.8821
2019-12-25;-7.7043
2019-12-26;-10.1035
2019-12-27;-8.3049
2019-12-28;-6.5231
2019-12-29;-12.4727
2019-12-30;-17.571
2019-12-31;-15.6873
