#Tibet-Lhasa DateTime;(deg C) Min Temperature (MERRA2) at 29.6621N,-91.1359W, 2008-01-01 to 2019-12-31
2017-02-08;-8.9252
2017-02-09;-11.2782
2017-02-10;-13.5987
2017-02-11;-13.8465
2017-02-12;-10.2768
2017-02-13;-10.8235
2017-02-14;-14.9654
2017-02-15;-14.9815
2017-02-16;-8.9813
2017-02-17;-8.8736
2017-02-18;-5.1457
2017-02-19;-3.3447
2017-02-20;-6.8939
2017-02-21;-6.7414
2017-02-22;-8.1136
2017-02-23;-8.1998
2017-02-24;-11.1369
2017-02-25;-11.442
2017-02-26;-8.2054
2017-02-27;-9.4868
2017-02-28;-9.5108
2017-03-01;-6.4477
2017-03-02;-5.5992
2017-03-03;-7.047
2017-03-04;-8.3062
2017-03-05;-7.8102
2017-03-06;-8.8044
2017-03-07;-8.503
2017-03-08;-9.5008
2017-03-09;-9.17
2017-03-10;-6.8738
2017-03-11;-7.4291
2017-03-12;-12.4144
2017-03-13;-11.6545
2017-03-14;-10.306
2017-03-15;-9.5879
2017-03-16;-6.8077
2017-03-17;-6.8054
2017-03-18;-9.266
2017-03-19;-8.7139
2017-03-20;-11.36
2017-03-21;-10.8118
2017-03-22;-4.8364
2017-03-23;-2.9473
2017-03-24;-3.505
2017-03-25;-4.2831
2017-03-26;-5.4632
2017-03-27;-3.9822
2017-03-28;-1.8047
2017-03-29;-2.8372
2017-03-30;-2.8807
2017-03-31;-1.7022
2017-04-01;-3.263
2017-04-02;-4.8071
2017-04-03;-4.2803
2017-04-04;-4.6014
2017-04-05;-3.091
2017-04-06;-2.3215
2017-04-07;-4.1263
2017-04-08;-6.0678
2017-04-09;-5.8842
2017-04-10;-5.1721
2017-04-11;-6.2416
2017-04-12;-4.0692
2017-04-13;-4.3408
2017-04-14;-2.8758
2017-04-15;-7.8158
2017-04-16;-7.7401
2017-04-17;-4.3802
2017-04-18;-0.6289
2017-04-19;0.2661
2017-04-20;-3.6122
2017-04-21;-0.0641
2017-04-22;0.6511
2017-04-23;-0.2329
2017-04-24;0.8789
2017-04-25;-1.4185
2017-04-26;-4.8018
2017-04-27;-4.732
2017-04-28;-2.9702
2017-04-29;-3.3346
2017-04-30;-1.3887
2017-05-01;-5.0936
2017-05-02;-4.1168
2017-05-03;-1.5729
2017-05-04;-0.7907
2017-05-05;-3.0235
2017-05-06;-4.0158
2017-05-07;-2.0561
2017-05-08;0.7801
2017-05-09;0.0567
2017-05-10;-2.6491
2017-05-11;-0.769
2017-05-12;0.0093
2017-05-13;-0.0553
2017-05-14;1.481
2017-05-15;0.4401
2017-05-16;0.56
2017-05-17;0.5669
2017-05-18;0.7015
2017-05-19;1.7929
2017-05-20;0.4801
2017-05-21;0.2391
2017-05-22;2.6552
2017-05-23;2.7716
2017-05-24;0.1013
2017-05-25;0.651
2017-05-26;0.1769
2017-05-27;1.1302
2017-05-28;1.8226
2017-05-29;3.3556
2017-05-30;1.2404
2017-05-31;2.1883
2017-06-01;1.6999
2017-06-02;1.6528
2017-06-03;-2.7528
2017-06-04;-0.5975
2017-06-05;0.5745
2017-06-06;2.924
2017-06-07;2.4727
2017-06-08;1.0263
2017-06-09;2.1557
2017-06-10;2.7607
2017-06-11;4.192
2017-06-12;4.538
2017-06-13;2.9194
2017-06-14;4.4721
2017-06-15;4.2529
2017-06-16;4.5062
2017-06-17;4.3914
2017-06-18;1.9102
2017-06-19;3.6461
2017-06-20;3.136
2017-06-21;0.0799
2017-06-22;1.7561
2017-06-23;3.6336
2017-06-24;2.1461
2017-06-25;3.3236
2017-06-26;4.5379
2017-06-27;4.795
2017-06-28;5.6582
2017-06-29;6.1194
2017-06-30;4.6471
2017-07-01;5.0284
2017-07-02;5.3771
2017-07-03;4.2116
2017-07-04;5.1469
2017-07-05;4.1663
2017-07-06;3.1417
2017-07-07;4.8099
2017-07-08;3.0606
2017-07-09;2.5616
2017-07-10;3.926
2017-07-11;1.7412
2017-07-12;4.8388
2017-07-13;3.1696
2017-07-14;4.6941
2017-07-15;5.1245
2017-07-16;6.156
2017-07-17;3.3938
2017-07-18;5.3661
2017-07-19;5.0513
2017-07-20;5.5322
2017-07-21;4.6897
2017-07-22;3.3432
2017-07-23;4.0387
2017-07-24;3.703
2017-07-25;4.2258
2017-07-26;1.6934
2017-07-27;3.342
2017-07-28;1.4365
2017-07-29;4.3726
2017-07-30;6.2878
2017-07-31;5.9384
2017-08-01;4.8897
2017-08-02;4.4747
2017-08-03;4.8786
2017-08-04;6.1072
2017-08-05;6.0427
2017-08-06;7.6669
2017-08-07;6.8383
2017-08-08;5.5999
2017-08-09;1.7586
2017-08-10;3.2147
2017-08-11;3.1937
2017-08-12;3.976
2017-08-13;4.7171
2017-08-14;4.3372
2017-08-15;5.1688
2017-08-16;5.0302
2017-08-17;4.5505
2017-08-18;3.6927
2017-08-19;4.8994
2017-08-20;5.2337
2017-08-21;4.3007
2017-08-22;3.9463
2017-08-23;2.8314
2017-08-24;1.1457
2017-08-25;2.333
2017-08-26;2.8426
2017-08-27;1.7049
2017-08-28;2.3066
2017-08-29;4.479
2017-08-30;3.4533
2017-08-31;3.689
2017-09-01;3.2243
2017-09-02;3.6574
2017-09-03;2.8334
2017-09-04;0.6804
2017-09-05;2.4343
2017-09-06;2.3644
2017-09-07;3.0443
2017-09-08;2.396
2017-09-09;-3.6903
2017-09-10;-0.9398
2017-09-11;1.9253
2017-09-12;1.9493
2017-09-13;0.2776
2017-09-14;1.0661
2017-09-15;2.7072
2017-09-16;1.9918
2017-09-17;1.7625
2017-09-18;2.7639
2017-09-19;2.7656
2017-09-20;2.324
2017-09-21;2.8689
2017-09-22;3.4332
2017-09-23;3.6002
2017-09-24;2.3385
2017-09-25;2.835
2017-09-26;3.1466
2017-09-27;3.0303
2017-09-28;0.9559
2017-09-29;1.0061
2017-09-30;1.1811
2017-10-01;1.3051
2017-10-02;1.8852
2017-10-03;-1.4699
2017-10-04;-0.8327
2017-10-05;-0.4756
2017-10-06;-0.1748
2017-10-07;-0.0628
2017-10-08;-0.5734
2017-10-09;-0.2398
2017-10-10;0.2559
2017-10-11;0.0642
2017-10-12;-1.0657
2017-10-13;-0.9153
2017-10-14;-1.305
2017-10-15;-3.0823
2017-10-16;-2.6315
2017-10-17;-2.4813
2017-10-18;-2.3047
2017-10-19;-3.118
2017-10-20;-3.5005
2017-10-21;-3.0675
2017-10-22;-2.4068
2017-10-23;-4.6711
2017-10-24;-4.3364
2017-10-25;-4.4192
2017-10-26;-4.2985
2017-10-27;-4.4364
2017-10-28;-5.2297
2017-10-29;-6.1379
2017-10-30;-5.965
2017-10-31;-6.7107
2017-11-01;-6.9576
2017-11-02;-7.0543
2017-11-03;-6.1967
2017-11-04;-5.5427
2017-11-05;-6.0322
2017-11-06;-6.208
2017-11-07;-6.2081
2017-11-08;-6.3427
2017-11-09;-6.1988
2017-11-10;-6.3908
2017-11-11;-6.0605
2017-11-12;-4.3155
2017-11-13;-4.4952
2017-11-14;-5.6676
2017-11-15;-5.9033
2017-11-16;-5.4523
2017-11-17;-5.6782
2017-11-18;-6.0677
2017-11-19;-6.2489
2017-11-20;-5.9657
2017-11-21;-6.6991
2017-11-22;-7.7347
2017-11-23;-10.9977
2017-11-24;-12.2661
2017-11-25;-12.7987
2017-11-26;-10.7412
2017-11-27;-10.9437
2017-11-28;-11.91
2017-11-29;-11.9737
2017-11-30;-11.7066
2017-12-01;-11.8827
2017-12-02;-9.4121
2017-12-03;-8.7711
2017-12-04;-4.227
2017-12-05;-2.121
2017-12-06;-2.9756
2017-12-07;-3.0923
2017-12-08;-8.7987
2017-12-09;-9.1076
2017-12-10;-7.3184
2017-12-11;-6.7458
2017-12-12;-8.0252
2017-12-13;-9.1016
2017-12-14;-9.3721
2017-12-15;-8.5493
2017-12-16;-9.2512
2017-12-17;-11.2235
2017-12-18;-13.0563
2017-12-19;-13.4576
2017-12-20;-11.2842
2017-12-21;-8.5672
2017-12-22;-12.3653
2017-12-23;-13.1403
2017-12-24;-10.306
2017-12-25;-10.3128
2017-12-26;-15.4344
2017-12-27;-15.5313
2017-12-28;-9.154
2017-12-29;-10.7599
2017-12-30;-12.3377
2017-12-31;-13.1648
2018-01-01;-14.5418
2018-01-02;-15.2021
2018-01-03;-15.102
2018-01-04;-15.2907
2018-01-05;-16.1684
2018-01-06;-16.6071
2018-01-07;-16.6868
2018-01-08;-17.0835
2018-01-09;-13.9215
2018-01-10;-12.8559
2018-01-11;-10.4169
2018-01-12;-6.847
2018-01-13;-12.2732
2018-01-14;-12.6246
2018-01-15;-14.9153
2018-01-16;-15.2248
2018-01-17;-10.9955
2018-01-18;-9.5049
2018-01-19;-9.4132
2018-01-20;-16.6783
2018-01-21;-16.8801
2018-01-22;-11.8033
2018-01-23;-11.0481
2018-01-24;-11.8871
2018-01-25;-14.5353
2018-01-26;-14.9129
2018-01-27;-15.9544
2018-01-28;-16.0567
2018-01-29;-13.5124
2018-01-30;-12.7009
2018-01-31;-12.7751
2018-02-01;-9.1373
2018-02-02;-10.1316
2018-02-03;-11.0367
2018-02-04;-11.1719
2018-02-05;-9.2868
2018-02-06;-8.3236
2018-02-07;-8.8592
2018-02-08;-11.4753
2018-02-09;-11.2926
2018-02-10;-11.6985
2018-02-11;-10.7148
2018-02-12;-10.1106
2018-02-13;-10.3604
2018-02-14;-15.2055
2018-02-15;-15.5269
2018-02-16;-7.8242
2018-02-17;-8.5873
2018-02-18;-11.9101
2018-02-19;-11.9047
2018-02-20;-10.8538
2018-02-21;-8.1932
2018-02-22;-10.2159
2018-02-23;-11.6643
2018-02-24;-11.1757
2018-02-25;-5.5579
2018-02-26;-10.4247
2018-02-27;-10.4771
2018-02-28;-4.6031
2018-03-01;-4.7238
2018-03-02;-5.3737
2018-03-03;-5.8322
2018-03-04;-7.0315
2018-03-05;-6.1593
2018-03-06;-9.1491
2018-03-07;-8.4741
2018-03-08;-8.3801
2018-03-09;-4.7843
2018-03-10;-5.9273
2018-03-11;-6.9198
2018-03-12;-6.3788
2018-03-13;-6.3995
2018-03-14;-5.8191
2018-03-15;-5.6441
2018-03-16;-4.8216
2018-03-17;-5.6162
2018-03-18;-10.5877
2018-03-19;-9.5954
2018-03-20;-4.4112
2018-03-21;-3.3155
2018-03-22;-5.7337
2018-03-23;-3.9585
2018-03-24;-3.058
2018-03-25;-4.1343
2018-03-26;-5.8595
2018-03-27;-5.0831
2018-03-28;-4.9068
2018-03-29;-5.1432
2018-03-30;-5.3037
2018-03-31;-5.0819
2018-04-01;-5.8106
2018-04-02;-4.3592
2018-04-03;-4.5703
2018-04-04;-2.6048
2018-04-05;-2.9601
2018-04-06;-3.1509
2018-04-07;-2.859
2018-04-08;-3.065
2018-04-09;-1.3679
2018-04-10;-2.5396
2018-04-11;-2.7147
2018-04-12;-2.9677
2018-04-13;-3.9012
2018-04-14;-5.3123
2018-04-15;-4.2188
2018-04-16;-2.8373
2018-04-17;-1.2624
2018-04-18;-2.7673
2018-04-19;-2.4538
2018-04-20;-1.1697
2018-04-21;-2.6048
2018-04-22;-2.0171
2018-04-23;-2.8066
2018-04-24;-3.832
2018-04-25;-3.7064
2018-04-26;-3.736
2018-04-27;-3.1702
2018-04-28;-2.9331
2018-04-29;-1.944
2018-04-30;-2.4524
2018-05-01;-4.0151
2018-05-02;-2.8315
2018-05-03;-1.2817
2018-05-04;-3.9196
2018-05-05;-0.5382
2018-05-06;-2.6668
2018-05-07;-0.1952
2018-05-08;-3.1911
2018-05-09;-2.9252
2018-05-10;-3.1471
2018-05-11;-3.8948
2018-05-12;-3.0987
2018-05-13;-1.6039
2018-05-14;-0.8633
2018-05-15;0.5017
2018-05-16;0.801
2018-05-17;2.3479
2018-05-18;1.6431
2018-05-19;1.9973
2018-05-20;3.4814
2018-05-21;4.7952
2018-05-22;4.7228
2018-05-23;3.006
2018-05-24;3.8961
2018-05-25;3.459
2018-05-26;1.7803
2018-05-27;3.0041
2018-05-28;1.4234
2018-05-29;0.3525
2018-05-30;-0.1867
2018-05-31;1.9833
2018-06-01;0.9422
2018-06-02;1.0612
2018-06-03;1.7962
2018-06-04;-1.6025
2018-06-05;1.6504
2018-06-06;3.006
2018-06-07;2.0962
2018-06-08;3.7424
2018-06-09;4.5859
2018-06-10;2.3444
2018-06-11;1.6868
2018-06-12;1.8578
2018-06-13;2.7362
2018-06-14;1.7653
2018-06-15;1.2997
2018-06-16;1.8755
2018-06-17;4.1265
2018-06-18;4.8966
2018-06-19;4.2611
2018-06-20;4.2289
2018-06-21;6.2604
2018-06-22;5.3383
2018-06-23;6.4263
2018-06-24;5.1346
2018-06-25;5.5312
2018-06-26;2.1764
2018-06-27;4.0175
2018-06-28;6.4629
2018-06-29;6.932
2018-06-30;7.612
2018-07-01;3.3073
2018-07-02;4.0669
2018-07-03;2.5458
2018-07-04;4.8512
2018-07-05;4.7142
2018-07-06;8.7115
2018-07-07;7.9338
2018-07-08;4.9429
2018-07-09;6.7801
2018-07-10;5.5136
2018-07-11;2.5171
2018-07-12;5.0821
2018-07-13;4.4096
2018-07-14;4.8706
2018-07-15;4.3706
2018-07-16;5.1825
2018-07-17;4.8344
2018-07-18;5.0335
2018-07-19;4.8778
2018-07-20;5.5554
2018-07-21;3.5283
2018-07-22;2.1966
2018-07-23;5.1294
2018-07-24;5.1929
2018-07-25;5.1818
2018-07-26;5.7025
2018-07-27;6.8819
2018-07-28;4.5461
2018-07-29;4.8764
2018-07-30;5.9123
2018-07-31;1.3142
2018-08-01;2.5249
2018-08-02;3.2827
2018-08-03;4.807
2018-08-04;5.5176
2018-08-05;3.384
2018-08-06;4.0531
2018-08-07;4.912
2018-08-08;5.0828
2018-08-09;7.2037
2018-08-10;6.5051
2018-08-11;5.7603
2018-08-12;5.3126
2018-08-13;5.1753
2018-08-14;4.9745
2018-08-15;3.2754
2018-08-16;2.5495
2018-08-17;5.4534
2018-08-18;5.3266
2018-08-19;4.8383
2018-08-20;5.5787
2018-08-21;4.5705
2018-08-22;4.8347
2018-08-23;1.9699
2018-08-24;2.7417
2018-08-25;3.6049
2018-08-26;3.7305
2018-08-27;1.9612
2018-08-28;1.7762
2018-08-29;4.5975
2018-08-30;5.2929
2018-08-31;4.4363
2018-09-01;4.9415
2018-09-02;5.0122
2018-09-03;4.6117
2018-09-04;4.9467
2018-09-05;4.5532
2018-09-06;4.0568
2018-09-07;2.6269
2018-09-08;3.6843
2018-09-09;4.5061
2018-09-10;1.5654
2018-09-11;2.395
2018-09-12;-0.2687
2018-09-13;0.93
2018-09-14;0.4348
2018-09-15;0.5789
2018-09-16;-0.4165
2018-09-17;-0.8879
2018-09-18;0.2829
2018-09-19;0.7057
2018-09-20;1.7839
2018-09-21;0.3348
2018-09-22;0.719
2018-09-23;2.5568
2018-09-24;2.5122
2018-09-25;2.9972
2018-09-26;1.0809
2018-09-27;0.1859
2018-09-28;0.8623
2018-09-29;0.0105
2018-09-30;0.4425
2018-10-01;-1.0824
2018-10-02;-1.3416
2018-10-03;-0.4295
2018-10-04;-1.74
2018-10-05;-1.7483
2018-10-06;-3.1818
2018-10-07;-3.5562
2018-10-08;-5.1257
2018-10-09;-4.7766
2018-10-10;-4.136
2018-10-11;-4.641
2018-10-12;-3.778
2018-10-13;-4.2852
2018-10-14;-3.7416
2018-10-15;-3.1666
2018-10-16;-3.1023
2018-10-17;-4.0447
2018-10-18;-4.5098
2018-10-19;-5.1458
2018-10-20;-4.8414
2018-10-21;-4.7844
2018-10-22;-5.2706
2018-10-23;-5.9605
2018-10-24;-5.5571
2018-10-25;-6.6003
2018-10-26;-6.6237
2018-10-27;-6.5686
2018-10-28;-6.508
2018-10-29;-8.0698
2018-10-30;-7.9409
2018-10-31;-6.9526
2018-11-01;-4.6726
2018-11-02;-4.7898
2018-11-03;-4.824
2018-11-04;-5.8804
2018-11-05;-6.2328
2018-11-06;-11.7902
2018-11-07;-12.4844
2018-11-08;-9.6778
2018-11-09;-6.8639
2018-11-10;-5.4735
2018-11-11;-5.4437
2018-11-12;-5.3163
2018-11-13;-5.4066
2018-11-14;-5.1994
2018-11-15;-8.4472
2018-11-16;-8.9963
2018-11-17;-11.9848
2018-11-18;-11.7621
2018-11-19;-6.5385
2018-11-20;-9.8271
2018-11-21;-11.6137
2018-11-22;-12.1065
2018-11-23;-12.1192
2018-11-24;-12.8133
2018-11-25;-11.1598
2018-11-26;-12.4406
2018-11-27;-12.743
2018-11-28;-7.3225
2018-11-29;-7.95
2018-11-30;-8.8145
2018-12-01;-9.6816
2018-12-02;-9.6808
2018-12-03;-11.046
2018-12-04;-11.4452
2018-12-05;-8.9968
2018-12-06;-11.7842
2018-12-07;-13.3674
2018-12-08;-13.6549
2018-12-09;-10.5772
2018-12-10;-12.4684
2018-12-11;-13.9219
2018-12-12;-14.0992
2018-12-13;-14.2647
2018-12-14;-14.1368
2018-12-15;-16.7409
2018-12-16;-16.9824
2018-12-17;-11.3864
2018-12-18;-12.8984
2018-12-19;-17.2068
2018-12-20;-17.6988
2018-12-21;-17.3779
2018-12-22;-17.7151
2018-12-23;-13.2561
2018-12-24;-11.8447
2018-12-25;-12.8147
2018-12-26;-15.2728
2018-12-27;-17.3144
2018-12-28;-19.8277
2018-12-29;-20.1994
2018-12-30;-19.2152
2018-12-31;-14.9305
2019-01-01;-15.7679
2019-01-02;-15.8913
2019-01-03;-15.9307
2019-01-04;-17.0732
2019-01-05;-17.5514
2019-01-06;-15.9708
2019-01-07;-16.0896
2019-01-08;-16.2907
2019-01-09;-16.3298
2019-01-10;-16.314
2019-01-11;-16.0266
2019-01-12;-14.4739
2019-01-13;-15.7706
2019-01-14;-19.9158
2019-01-15;-19.9568
2019-01-16;-16.714
2019-01-17;-14.4031
2019-01-18;-15.8087
2019-01-19;-16.0325
2019-01-20;-16.0617
2019-01-21;-13.1608
2019-01-22;-12.9562
2019-01-23;-13.8313
2019-01-24;-14.2613
2019-01-25;-14.5781
2019-01-26;-15.0059
2019-01-27;-15.5288
2019-01-28;-16.4326
2019-01-29;-18.3142
2019-01-30;-18.9401
2019-01-31;-13.0317
2019-02-01;-14.7138
2019-02-02;-14.8971
2019-02-03;-13.2224
2019-02-04;-13.5162
2019-02-05;-13.2719
2019-02-06;-9.9624
2019-02-07;-10.799
2019-02-08;-10.8148
2019-02-09;-13.8796
2019-02-10;-14.8079
2019-02-11;-11.3955
2019-02-12;-12.3596
2019-02-13;-12.3951
2019-02-14;-9.9668
2019-02-15;-9.0503
2019-02-16;-10.3284
2019-02-17;-14.2862
2019-02-18;-14.4763
2019-02-19;-12.8752
2019-02-20;-12.9577
2019-02-21;-12.4876
2019-02-22;-9.8311
2019-02-23;-10.7745
2019-02-24;-10.3851
2019-02-25;-14.9183
2019-02-26;-15.2987
2019-02-27;-15.2188
2019-02-28;-16.5935
2019-03-01;-16.4608
2019-03-02;-14.7177
2019-03-03;-8.1061
2019-03-04;-7.469
2019-03-05;-11.038
2019-03-06;-10.7851
2019-03-07;-11.0369
2019-03-08;-12.7294
2019-03-09;-12.5827
2019-03-10;-10.4374
2019-03-11;-10.1846
2019-03-12;-7.9395
2019-03-13;-6.7246
2019-03-14;-6.3258
2019-03-15;-7.1035
2019-03-16;-8.803
2019-03-17;-7.8301
2019-03-18;-7.5822
2019-03-19;-6.0206
2019-03-20;-7.8508
2019-03-21;-8.2476
2019-03-22;-6.982
2019-03-23;-8.4199
2019-03-24;-7.4083
2019-03-25;-6.4868
2019-03-26;-4.5966
2019-03-27;-9.1275
2019-03-28;-7.672
2019-03-29;-3.2009
2019-03-30;-3.5309
2019-03-31;-5.5134
2019-04-01;-6.3216
2019-04-02;-5.7043
2019-04-03;-5.5201
2019-04-04;-7.1177
2019-04-05;-5.9046
2019-04-06;-4.4969
2019-04-07;-5.1326
2019-04-08;-5.2642
2019-04-09;-3.5198
2019-04-10;-3.5106
2019-04-11;-3.8439
2019-04-12;-1.9722
2019-04-13;-1.0098
2019-04-14;-2.8447
2019-04-15;-3.2092
2019-04-16;-1.0389
2019-04-17;-4.0313
2019-04-18;-4.1534
2019-04-19;-3.6912
2019-04-20;-2.9494
2019-04-21;-2.9351
2019-04-22;-4.6115
2019-04-23;-2.1654
2019-04-24;-0.7773
2019-04-25;-0.7264
2019-04-26;0.4754
2019-04-27;2.0423
2019-04-28;0.9684
2019-04-29;0.0191
2019-04-30;0.3428
2019-05-01;-0.9154
2019-05-02;-1.5599
2019-05-03;0.8929
2019-05-04;-0.2252
2019-05-05;-1.3714
2019-05-06;-1.8764
2019-05-07;-2.1282
2019-05-08;-1.3237
2019-05-09;-1.3496
2019-05-10;0.3403
2019-05-11;-0.2347
2019-05-12;-0.2098
2019-05-13;-2.2813
2019-05-14;-1.4556
2019-05-15;0.0074
2019-05-16;-0.2051
2019-05-17;0.8298
2019-05-18;-0.9394
2019-05-19;1.6081
2019-05-20;0.8906
2019-05-21;2.5912
2019-05-22;1.8238
2019-05-23;0.3679
2019-05-24;0.1105
2019-05-25;0.6905
2019-05-26;3.7805
2019-05-27;2.8101
2019-05-28;1.3621
2019-05-29;3.5536
2019-05-30;0.6009
2019-05-31;-3.7495
2019-06-01;-1.2561
2019-06-02;0.0152
2019-06-03;0.7607
2019-06-04;1.4465
2019-06-05;3.3721
2019-06-06;4.7692
2019-06-07;2.9012
2019-06-08;2.9307
2019-06-09;2.6002
2019-06-10;5.6464
2019-06-11;3.4306
2019-06-12;4.9795
2019-06-13;4.8136
2019-06-14;5.5037
2019-06-15;4.1298
2019-06-16;3.8253
2019-06-17;4.0423
2019-06-18;3.6041
2019-06-19;3.6195
2019-06-20;5.5285
2019-06-21;4.6671
2019-06-22;5.2217
2019-06-23;6.4849
2019-06-24;8.5669
2019-06-25;6.7537
2019-06-26;5.7646
2019-06-27;5.078
2019-06-28;5.6155
2019-06-29;5.5308
2019-06-30;6.8096
2019-07-01;6.7039
2019-07-02;6.5032
2019-07-03;2.9469
2019-07-04;5.5996
2019-07-05;7.06
2019-07-06;2.0769
2019-07-07;2.824
2019-07-08;1.9873
2019-07-09;2.817
2019-07-10;1.5768
2019-07-11;2.0819
2019-07-12;1.5013
2019-07-13;1.7757
2019-07-14;0.9726
2019-07-15;1.5562
2019-07-16;2.8386
2019-07-17;3.5262
2019-07-18;2.4955
2019-07-19;2.8618
2019-07-20;5.1177
2019-07-21;4.0712
2019-07-22;3.6061
2019-07-23;1.5173
2019-07-24;1.4365
2019-07-25;5.546
2019-07-26;3.72
2019-07-27;5.791
2019-07-28;6.6272
2019-07-29;5.5576
2019-07-30;2.6799
2019-07-31;3.4474
2019-08-01;3.83
2019-08-02;5.4284
2019-08-03;4.2597
2019-08-04;3.4861
2019-08-05;2.5612
2019-08-06;3.3757
2019-08-07;3.611
2019-08-08;2.7071
2019-08-09;3.7686
2019-08-10;1.6096
2019-08-11;1.7421
2019-08-12;4.4146
2019-08-13;4.5181
2019-08-14;3.9937
2019-08-15;3.7812
2019-08-16;4.9237
2019-08-17;4.6776
2019-08-18;5.5719
2019-08-19;4.4094
2019-08-20;5.9084
2019-08-21;5.6484
2019-08-22;5.4673
2019-08-23;1.9003
2019-08-24;2.2935
2019-08-25;1.1887
2019-08-26;2.3002
2019-08-27;2.6077
2019-08-28;3.4636
2019-08-29;5.7653
2019-08-30;2.3733
2019-08-31;3.3383
2019-09-01;4.7124
2019-09-02;3.6213
2019-09-03;1.6016
2019-09-04;3.2226
2019-09-05;3.4867
2019-09-06;5.2606
2019-09-07;4.2772
2019-09-08;1.6916
2019-09-09;2.5022
2019-09-10;3.9692
2019-09-11;3.6444
2019-09-12;3.389
2019-09-13;4.2458
2019-09-14;1.5489
2019-09-15;1.2075
2019-09-16;1.8063
2019-09-17;1.9341
2019-09-18;1.3642
2019-09-19;-1.9145
2019-09-20;-0.7792
2019-09-21;0.0127
2019-09-22;0.8653
2019-09-23;-0.6936
2019-09-24;-2.1469
2019-09-25;-0.9498
2019-09-26;-0.2636
2019-09-27;0.0522
2019-09-28;-0.7769
2019-09-29;-1.3738
2019-09-30;-0.3568
2019-10-01;-0.5645
2019-10-02;0.1249
2019-10-03;0.7066
2019-10-04;0.6889
2019-10-05;1.3035
2019-10-06;1.1907
2019-10-07;-0.5156
2019-10-08;-2.2106
2019-10-09;-2.3919
2019-10-10;-1.9251
2019-10-11;-3.3845
2019-10-12;-2.7939
2019-10-13;-2.2332
2019-10-14;-2.3153
2019-10-15;-3.5583
2019-10-16;-4.8297
2019-10-17;-4.3244
2019-10-18;-3.6458
2019-10-19;-1.2989
2019-10-20;-1.1348
2019-10-21;-3.6177
2019-10-22;-3.1744
2019-10-23;-2.6231
2019-10-24;-2.6675
2019-10-25;-2.4482
2019-10-26;-8.5716
2019-10-27;-8.6437
2019-10-28;-7.1166
2019-10-29;-4.958
2019-10-30;-3.302
2019-10-31;-3.5048
2019-11-01;-6.5249
2019-11-02;-6.5272
2019-11-03;-4.7112
2019-11-04;-4.0496
2019-11-05;-5.8392
2019-11-06;-6.054
2019-11-07;-3.9294
2019-11-08;-4.0681
2019-11-09;-3.189
2019-11-10;-5.7522
2019-11-11;-5.8613
2019-11-12;-3.8219
2019-11-13;-3.7823
2019-11-14;-2.599
2019-11-15;-3.4484
2019-11-16;-3.6182
2019-11-17;-5.5437
2019-11-18;-5.5704
2019-11-19;-4.7835
2019-11-20;-4.7394
2019-11-21;-3.5547
2019-11-22;-3.9244
2019-11-23;-2.9611
2019-11-24;-3.6023
2019-11-25;-5.2206
2019-11-26;-5.2897
2019-11-27;-7.3003
2019-11-28;-9.2138
2019-11-29;-10.9275
2019-11-30;-12.2229
2019-12-01;-12.493
2019-12-02;-10.0968
2019-12-03;-14.7721
2019-12-04;-15.3355
2019-12-05;-15.5292
2019-12-06;-13.4884
2019-12-07;-13.89
2019-12-08;-14.5896
2019-12-09;-15.234
2019-12-10;-13.4688
2019-12-11;-9.0423
2019-12-12;-9.9732
2019-12-13;-10.6341
2019-12-14;-12.6207
2019-12-15;-12.7859
2019-12-16;-13.2577
2019-12-17;-17.2324
2019-12-18;-17.8235
2019-12-19;-12.9651
2019-12-20;-12.5297
2019-12-21;-11.3485
2019-12-22;-15.5804
2019-12-23;-15.0527
2019-12-24;-12.4944
2019-12-25;-14.3537
2019-12-26;-16.2285
2019-12-27;-21.2071
2019-12-28;-21.7546
2019-12-29;-16.1652
2019-12-30;-14.5593
2019-12-31;-15.9148
