#Chengdu DateTime;(deg C) Max Temperature (MERRA2) at 30.6406N,-104.0695W, 2008-01-01 to 2019-12-31
2017-08-09;28.9127
2017-08-10;28.1867
2017-08-11;23.6457
2017-08-12;25.0685
2017-08-13;27.9271
2017-08-14;28.0073
2017-08-15;27.1327
2017-08-16;27.8206
2017-08-17;26.895
2017-08-18;25.6785
2017-08-19;28.3787
2017-08-20;27.203
2017-08-21;26.967
2017-08-22;28.2491
2017-08-23;28.0001
2017-08-24;26.7404
2017-08-25;22.6795
2017-08-26;25.1078
2017-08-27;27.2641
2017-08-28;25.3229
2017-08-29;23.9682
2017-08-30;22.9662
2017-08-31;21.8993
2017-09-01;22.1069
2017-09-02;23.6634
2017-09-03;22.2306
2017-09-04;22.4262
2017-09-05;22.5651
2017-09-06;24.4356
2017-09-07;24.9223
2017-09-08;24.3192
2017-09-09;24.7493
2017-09-10;25.1086
2017-09-11;25.4858
2017-09-12;22.8979
2017-09-13;23.7736
2017-09-14;22.5649
2017-09-15;23.1461
2017-09-16;23.5835
2017-09-17;23.196
2017-09-18;24.1411
2017-09-19;23.8812
2017-09-20;23.7696
2017-09-21;22.1988
2017-09-22;21.5866
2017-09-23;22.7317
2017-09-24;23.7537
2017-09-25;23.2957
2017-09-26;22.877
2017-09-27;22.2696
2017-09-28;22.0637
2017-09-29;21.4439
2017-09-30;22.8004
2017-10-01;23.4655
2017-10-02;22.0635
2017-10-03;18.3657
2017-10-04;17.3512
2017-10-05;19.9943
2017-10-06;20.5117
2017-10-07;21.4355
2017-10-08;22.2702
2017-10-09;21.3625
2017-10-10;15.48
2017-10-11;16.9737
2017-10-12;16.4974
2017-10-13;14.8946
2017-10-14;16.3886
2017-10-15;14.6811
2017-10-16;15.6448
2017-10-17;15.3167
2017-10-18;16.9439
2017-10-19;18.7942
2017-10-20;17.9482
2017-10-21;16.1869
2017-10-22;14.5698
2017-10-23;15.447
2017-10-24;14.5136
2017-10-25;16.7644
2017-10-26;17.697
2017-10-27;18.6951
2017-10-28;15.2536
2017-10-29;14.8122
2017-10-30;14.2296
2017-10-31;12.2105
2017-11-01;18.0586
2017-11-02;17.5288
2017-11-03;17.2109
2017-11-04;16.182
2017-11-05;17.4622
2017-11-06;18.0294
2017-11-07;19.6807
2017-11-08;18.4819
2017-11-09;18.0637
2017-11-10;16.0659
2017-11-11;16.2266
2017-11-12;14.8559
2017-11-13;15.722
2017-11-14;15.8151
2017-11-15;15.6381
2017-11-16;15.3172
2017-11-17;15.9435
2017-11-18;12.3626
2017-11-19;10.0455
2017-11-20;9.6728
2017-11-21;9.3732
2017-11-22;9.4604
2017-11-23;8.4691
2017-11-24;10.2285
2017-11-25;11.3986
2017-11-26;10.8949
2017-11-27;12.1377
2017-11-28;11.8645
2017-11-29;10.1146
2017-11-30;10.4109
2017-12-01;8.4928
2017-12-02;9.7551
2017-12-03;12.2773
2017-12-04;10.4461
2017-12-05;9.0669
2017-12-06;9.0084
2017-12-07;9.8909
2017-12-08;9.2131
2017-12-09;13.2357
2017-12-10;11.5402
2017-12-11;9.9729
2017-12-12;9.0908
2017-12-13;7.4959
2017-12-14;6.6761
2017-12-15;7.9116
2017-12-16;7.0489
2017-12-17;6.605
2017-12-18;8.5696
2017-12-19;9.0278
2017-12-20;10.0683
2017-12-21;7.3505
2017-12-22;8.3067
2017-12-23;10.4693
2017-12-24;10.6616
2017-12-25;9.7074
2017-12-26;11.5638
2017-12-27;9.6114
2017-12-28;9.5721
2017-12-29;10.6922
2017-12-30;8.9035
2017-12-31;8.4
2018-01-01;9.2488
2018-01-02;8.7151
2018-01-03;3.15
2018-01-04;6.8012
2018-01-05;4.8996
2018-01-06;4.9915
2018-01-07;4.2599
2018-01-08;3.5462
2018-01-09;5.865
2018-01-10;6.8929
2018-01-11;7.7966
2018-01-12;7.0852
2018-01-13;7.2915
2018-01-14;9.0974
2018-01-15;7.4704
2018-01-16;11.8454
2018-01-17;8.8423
2018-01-18;9.5225
2018-01-19;10.175
2018-01-20;9.2786
2018-01-21;12.1276
2018-01-22;11.5749
2018-01-23;11.6679
2018-01-24;6.663
2018-01-25;5.1272
2018-01-26;2.9976
2018-01-27;2.2688
2018-01-28;2.4625
2018-01-29;3.6325
2018-01-30;2.7292
2018-01-31;4.006
2018-02-01;4.8138
2018-02-02;4.9123
2018-02-03;4.7966
2018-02-04;1.4868
2018-02-05;5.7036
2018-02-06;5.6811
2018-02-07;6.3002
2018-02-08;6.5861
2018-02-09;7.0535
2018-02-10;5.7411
2018-02-11;7.004
2018-02-12;8.4062
2018-02-13;10.59
2018-02-14;12.1065
2018-02-15;12.6729
2018-02-16;14.3188
2018-02-17;14.0277
2018-02-18;11.3231
2018-02-19;11.2755
2018-02-20;13.706
2018-02-21;8.9978
2018-02-22;9.5524
2018-02-23;11.4326
2018-02-24;14.0625
2018-02-25;15.2157
2018-02-26;13.9529
2018-02-27;16.3979
2018-02-28;17.4131
2018-03-01;19.2713
2018-03-02;18.2365
2018-03-03;19.5148
2018-03-04;16.4348
2018-03-05;13.472
2018-03-06;10.2209
2018-03-07;11.7608
2018-03-08;14.678
2018-03-09;17.95
2018-03-10;17.5105
2018-03-11;17.5417
2018-03-12;17.9627
2018-03-13;18.1609
2018-03-14;20.9037
2018-03-15;21.4169
2018-03-16;19.5847
2018-03-17;17.0662
2018-03-18;16.5847
2018-03-19;16.8723
2018-03-20;15.6312
2018-03-21;16.8729
2018-03-22;19.3221
2018-03-23;16.6773
2018-03-24;16.9901
2018-03-25;19.4942
2018-03-26;19.3854
2018-03-27;18.2696
2018-03-28;20.205
2018-03-29;20.2676
2018-03-30;18.1277
2018-03-31;17.3587
2018-04-01;23.3121
2018-04-02;25.5249
2018-04-03;26.2505
2018-04-04;25.7881
2018-04-05;16.0111
2018-04-06;12.4382
2018-04-07;17.6944
2018-04-08;21.7577
2018-04-09;23.7142
2018-04-10;24.3438
2018-04-11;23.4524
2018-04-12;22.5328
2018-04-13;18.5961
2018-04-14;13.9572
2018-04-15;15.5389
2018-04-16;22.1558
2018-04-17;23.8483
2018-04-18;26.0288
2018-04-19;25.3891
2018-04-20;24.9915
2018-04-21;22.5476
2018-04-22;25.6792
2018-04-23;22.5279
2018-04-24;18.7724
2018-04-25;20.1609
2018-04-26;21.1341
2018-04-27;22.7716
2018-04-28;24.408
2018-04-29;25.6399
2018-04-30;24.4484
2018-05-01;23.2194
2018-05-02;21.3348
2018-05-03;21.6818
2018-05-04;24.8046
2018-05-05;20.5141
2018-05-06;22.0745
2018-05-07;24.5488
2018-05-08;20.1035
2018-05-09;19.5969
2018-05-10;20.553
2018-05-11;21.7187
2018-05-12;26.4565
2018-05-13;24.9699
2018-05-14;27.7016
2018-05-15;29.8237
2018-05-16;29.834
2018-05-17;22.5192
2018-05-18;24.5965
2018-05-19;26.3839
2018-05-20;26.5569
2018-05-21;25.3631
2018-05-22;18.5415
2018-05-23;21.7744
2018-05-24;22.8365
2018-05-25;27.1452
2018-05-26;21.128
2018-05-27;24.9748
2018-05-28;23.9715
2018-05-29;24.511
2018-05-30;22.8771
2018-05-31;23.6892
2018-06-01;22.4455
2018-06-02;23.2849
2018-06-03;22.6685
2018-06-04;25.9129
2018-06-05;28.0968
2018-06-06;29.1443
2018-06-07;26.0216
2018-06-08;22.9013
2018-06-09;25.1803
2018-06-10;27.2382
2018-06-11;22.4452
2018-06-12;26.2954
2018-06-13;27.0805
2018-06-14;26.3536
2018-06-15;20.9087
2018-06-16;24.4143
2018-06-17;25.1857
2018-06-18;27.8949
2018-06-19;27.6374
2018-06-20;28.5428
2018-06-21;25.9027
2018-06-22;26.4774
2018-06-23;28.0545
2018-06-24;28.6439
2018-06-25;27.8586
2018-06-26;25.9579
2018-06-27;27.148
2018-06-28;24.8674
2018-06-29;26.5764
2018-06-30;27.236
2018-07-01;27.386
2018-07-02;24.8243
2018-07-03;26.0006
2018-07-04;25.4485
2018-07-05;26.7845
2018-07-06;26.786
2018-07-07;26.3345
2018-07-08;24.4701
2018-07-09;22.9687
2018-07-10;25.2856
2018-07-11;22.8858
2018-07-12;26.1419
2018-07-13;26.1362
2018-07-14;27.1698
2018-07-15;25.7407
2018-07-16;25.2123
2018-07-17;27.3449
2018-07-18;27.4753
2018-07-19;26.6953
2018-07-20;26.6693
2018-07-21;28.156
2018-07-22;26.8374
2018-07-23;26.8015
2018-07-24;28.0213
2018-07-25;28.259
2018-07-26;27.9425
2018-07-27;26.5794
2018-07-28;27.0155
2018-07-29;26.6346
2018-07-30;26.2547
2018-07-31;24.7577
2018-08-01;24.2577
2018-08-02;23.6303
2018-08-03;26.1055
2018-08-04;27.9929
2018-08-05;27.2938
2018-08-06;26.4434
2018-08-07;25.5978
2018-08-08;26.2614
2018-08-09;26.2885
2018-08-10;25.1908
2018-08-11;26.1902
2018-08-12;26.2669
2018-08-13;24.9521
2018-08-14;27.2987
2018-08-15;29.9002
2018-08-16;27.2531
2018-08-17;26.5582
2018-08-18;26.1601
2018-08-19;26.9618
2018-08-20;28.1223
2018-08-21;26.7575
2018-08-22;26.2271
2018-08-23;26.0021
2018-08-24;25.6243
2018-08-25;25.3795
2018-08-26;27.0079
2018-08-27;26.6481
2018-08-28;27.5491
2018-08-29;28.5684
2018-08-30;28.3828
2018-08-31;28.5059
2018-09-01;28.0169
2018-09-02;27.4623
2018-09-03;26.4616
2018-09-04;28.046
2018-09-05;21.6389
2018-09-06;23.3292
2018-09-07;20.5521
2018-09-08;20.9995
2018-09-09;17.3811
2018-09-10;20.0899
2018-09-11;21.1859
2018-09-12;20.2148
2018-09-13;20.5038
2018-09-14;20.8633
2018-09-15;20.6603
2018-09-16;20.6199
2018-09-17;22.6439
2018-09-18;20.9417
2018-09-19;23.7484
2018-09-20;23.0319
2018-09-21;24.2941
2018-09-22;22.945
2018-09-23;21.8008
2018-09-24;21.2949
2018-09-25;20.2049
2018-09-26;19.9015
2018-09-27;17.4781
2018-09-28;19.7713
2018-09-29;20.4036
2018-09-30;20.0341
2018-10-01;18.7377
2018-10-02;16.7171
2018-10-03;16.3344
2018-10-04;16.8714
2018-10-05;17.4941
2018-10-06;17.9467
2018-10-07;16.5406
2018-10-08;16.0236
2018-10-09;18.9737
2018-10-10;17.9232
2018-10-11;15.6262
2018-10-12;15.0232
2018-10-13;13.072
2018-10-14;13.8526
2018-10-15;16.3611
2018-10-16;15.8017
2018-10-17;16.9609
2018-10-18;13.908
2018-10-19;14.0922
2018-10-20;12.9083
2018-10-21;14.8023
2018-10-22;14.272
2018-10-23;15.8128
2018-10-24;16.3234
2018-10-25;17.3583
2018-10-26;17.6374
2018-10-27;17.5152
2018-10-28;18.1795
2018-10-29;18.0345
2018-10-30;20.1659
2018-10-31;19.1233
2018-11-01;18.2761
2018-11-02;17.9272
2018-11-03;17.214
2018-11-04;16.136
2018-11-05;10.9169
2018-11-06;10.9505
2018-11-07;8.609
2018-11-08;12.795
2018-11-09;12.3761
2018-11-10;14.2136
2018-11-11;14.0797
2018-11-12;13.4698
2018-11-13;13.7648
2018-11-14;11.5551
2018-11-15;10.6203
2018-11-16;9.7086
2018-11-17;8.2368
2018-11-18;10.299
2018-11-19;10.0262
2018-11-20;10.6267
2018-11-21;9.6212
2018-11-22;11.5076
2018-11-23;12.429
2018-11-24;12.58
2018-11-25;14.265
2018-11-26;11.8621
2018-11-27;12.9277
2018-11-28;12.8736
2018-11-29;12.8907
2018-11-30;13.8059
2018-12-01;11.3884
2018-12-02;11.8619
2018-12-03;12.2471
2018-12-04;10.9756
2018-12-05;9.5446
2018-12-06;6.617
2018-12-07;4.2419
2018-12-08;3.7369
2018-12-09;5.5166
2018-12-10;5.6693
2018-12-11;4.9384
2018-12-12;6.0017
2018-12-13;6.8643
2018-12-14;6.8226
2018-12-15;8.1422
2018-12-16;10.9149
2018-12-17;11.1063
2018-12-18;9.2738
2018-12-19;9.3795
2018-12-20;8.6923
2018-12-21;10.2783
2018-12-22;9.8109
2018-12-23;8.7303
2018-12-24;6.0321
2018-12-25;7.9071
2018-12-26;7.5971
2018-12-27;5.5871
2018-12-28;1.888
2018-12-29;0.3438
2018-12-30;3.7627
2018-12-31;3.9846
2019-01-01;3.8148
2019-01-02;5.7784
2019-01-03;3.973
2019-01-04;6.137
2019-01-05;8.2767
2019-01-06;7.6815
2019-01-07;8.0001
2019-01-08;5.2013
2019-01-09;5.7918
2019-01-10;5.6833
2019-01-11;9.5062
2019-01-12;7.3823
2019-01-13;8.1133
2019-01-14;7.907
2019-01-15;6.0083
2019-01-16;8.2967
2019-01-17;7.5933
2019-01-18;7.1405
2019-01-19;9.3703
2019-01-20;8.0236
2019-01-21;6.477
2019-01-22;8.4136
2019-01-23;8.8881
2019-01-24;10.3084
2019-01-25;10.7653
2019-01-26;6.0312
2019-01-27;7.3943
2019-01-28;9.4428
2019-01-29;8.5537
2019-01-30;7.8137
2019-01-31;7.8104
2019-02-01;9.938
2019-02-02;10.1729
2019-02-03;10.3352
2019-02-04;11.5919
2019-02-05;14.326
2019-02-06;14.4667
2019-02-07;15.1225
2019-02-08;11.128
2019-02-09;7.3215
2019-02-10;6.1132
2019-02-11;9.8596
2019-02-12;10.3291
2019-02-13;13.1044
2019-02-14;9.8805
2019-02-15;10.8885
2019-02-16;8.8933
2019-02-17;4.4969
2019-02-18;6.8938
2019-02-19;7.8473
2019-02-20;9.8594
2019-02-21;12.6649
2019-02-22;10.6603
2019-02-23;9.4117
2019-02-24;9.235
2019-02-25;10.4767
2019-02-26;8.6951
2019-02-27;10.0627
2019-02-28;10.5017
2019-03-01;8.9782
2019-03-02;12.0763
2019-03-03;15.4637
2019-03-04;12.4374
2019-03-05;14.0282
2019-03-06;11.516
2019-03-07;8.5828
2019-03-08;7.3652
2019-03-09;11.5768
2019-03-10;12.2473
2019-03-11;16.959
2019-03-12;16.212
2019-03-13;15.4616
2019-03-14;15.6939
2019-03-15;15.2973
2019-03-16;13
2019-03-17;14.5218
2019-03-18;17.6702
2019-03-19;16.0034
2019-03-20;20.4803
2019-03-21;16.0327
2019-03-22;14.0188
2019-03-23;11.6899
2019-03-24;11.6746
2019-03-25;16.4709
2019-03-26;17.1492
2019-03-27;18.9552
2019-03-28;23.5805
2019-03-29;22.8189
2019-03-30;18.0637
2019-03-31;17.6161
2019-04-01;16.2969
2019-04-02;16.8059
2019-04-03;16.0197
2019-04-04;16.9204
2019-04-05;20.7862
2019-04-06;25.632
2019-04-07;26.5562
2019-04-08;25.5898
2019-04-09;24.2161
2019-04-10;17.0619
2019-04-11;20.5427
2019-04-12;20.5276
2019-04-13;22.0639
2019-04-14;19.4311
2019-04-15;20.9207
2019-04-16;23.5269
2019-04-17;24.7291
2019-04-18;26.7267
2019-04-19;26.2
2019-04-20;23.9062
2019-04-21;24.3769
2019-04-22;26.0431
2019-04-23;25.6972
2019-04-24;29.2227
2019-04-25;31.2716
2019-04-26;29.4996
2019-04-27;26.537
2019-04-28;22.9498
2019-04-29;21.1992
2019-04-30;21.2976
2019-05-01;19.8745
2019-05-02;21.7771
2019-05-03;21.8215
2019-05-04;22.3918
2019-05-05;21.0987
2019-05-06;18.6356
2019-05-07;15.8346
2019-05-08;18.3126
2019-05-09;19.5859
2019-05-10;21.574
2019-05-11;22.8516
2019-05-12;21.482
2019-05-13;22.4166
2019-05-14;25.4259
2019-05-15;22.8698
2019-05-16;24.9729
2019-05-17;24.8373
2019-05-18;26.576
2019-05-19;20.0825
2019-05-20;20.739
2019-05-21;23.2689
2019-05-22;25.2285
2019-05-23;25.1674
2019-05-24;23.1823
2019-05-25;25.8595
2019-05-26;26.7694
2019-05-27;19.9945
2019-05-28;20.0449
2019-05-29;18.6788
2019-05-30;24.2078
2019-05-31;24.3406
2019-06-01;26.3637
2019-06-02;29.2171
2019-06-03;30.4097
2019-06-04;30.0534
2019-06-05;28.3099
2019-06-06;28.0007
2019-06-07;28.378
2019-06-08;25.3483
2019-06-09;26.9572
2019-06-10;26.9888
2019-06-11;25.5609
2019-06-12;28.1208
2019-06-13;27.5864
2019-06-14;25.6538
2019-06-15;24.2633
2019-06-16;23.5618
2019-06-17;25.2921
2019-06-18;25.7007
2019-06-19;27.5167
2019-06-20;29.5374
2019-06-21;30.0345
2019-06-22;28.2046
2019-06-23;25.196
2019-06-24;25.9416
2019-06-25;26.2375
2019-06-26;26.5964
2019-06-27;28.0835
2019-06-28;25.2921
2019-06-29;29.9182
2019-06-30;30.3229
2019-07-01;29.9804
2019-07-02;28.5315
2019-07-03;26.0336
2019-07-04;23.7916
2019-07-05;27.7526
2019-07-06;28.2848
2019-07-07;25.2945
2019-07-08;25.537
2019-07-09;25.7415
2019-07-10;26.8657
2019-07-11;21.8318
2019-07-12;24.9952
2019-07-13;28.354
2019-07-14;27.4763
2019-07-15;26.775
2019-07-16;27.0919
2019-07-17;27.6009
2019-07-18;26.4823
2019-07-19;26.4689
2019-07-20;29.7731
2019-07-21;28.496
2019-07-22;27.49
2019-07-23;29.6255
2019-07-24;28.6138
2019-07-25;28.8556
2019-07-26;28.1553
2019-07-27;28.2302
2019-07-28;28.2641
2019-07-29;24.7706
2019-07-30;29.0705
2019-07-31;27.2891
2019-08-01;28.5378
2019-08-02;23.9426
2019-08-03;27.1726
2019-08-04;27.0577
2019-08-05;23.914
2019-08-06;23.3624
2019-08-07;27.7085
2019-08-08;26.3018
2019-08-09;26.0103
2019-08-10;29.0031
2019-08-11;30.4283
2019-08-12;29.669
2019-08-13;28.5576
2019-08-14;29.5599
2019-08-15;29.5737
2019-08-16;29.7899
2019-08-17;29.3563
2019-08-18;27.7383
2019-08-19;25.4075
2019-08-20;26.5947
2019-08-21;24.79
2019-08-22;27.6644
2019-08-23;27.8879
2019-08-24;28.5655
2019-08-25;29.0607
2019-08-26;28.9922
2019-08-27;26.3277
2019-08-28;26.5165
2019-08-29;26.4521
2019-08-30;23.2325
2019-08-31;21.8974
2019-09-01;23.7016
2019-09-02;21.996
2019-09-03;23.5458
2019-09-04;22.2999
2019-09-05;23.907
2019-09-06;25.5741
2019-09-07;24.5688
2019-09-08;26.7463
2019-09-09;26.8609
2019-09-10;24.6331
2019-09-11;26.384
2019-09-12;26.593
2019-09-13;16.8798
2019-09-14;18.6029
2019-09-15;19.7032
2019-09-16;20.1299
2019-09-17;20.3849
2019-09-18;19.9858
2019-09-19;19.2689
2019-09-20;21.0347
2019-09-21;22.3333
2019-09-22;21.3983
2019-09-23;19.5624
2019-09-24;18.3647
2019-09-25;20.7684
2019-09-26;20.4583
2019-09-27;21.7995
2019-09-28;22.6356
2019-09-29;22.8672
2019-09-30;22.8899
2019-10-01;22.8303
2019-10-02;22.4984
2019-10-03;23.3604
2019-10-04;20.724
2019-10-05;22.1945
2019-10-06;19.7019
2019-10-07;19.2063
2019-10-08;17.2206
2019-10-09;19.31
2019-10-10;19.4329
2019-10-11;19.8195
2019-10-12;19.8938
2019-10-13;17.4926
2019-10-14;17.6034
2019-10-15;17.7679
2019-10-16;17.1863
2019-10-17;18.7646
2019-10-18;19.1907
2019-10-19;19.2652
2019-10-20;19.011
2019-10-21;16.3822
2019-10-22;16.9816
2019-10-23;18.421
2019-10-24;12.5639
2019-10-25;13.7873
2019-10-26;13.0542
2019-10-27;13.7402
2019-10-28;18.808
2019-10-29;17.3529
2019-10-30;17.7609
2019-10-31;15.4632
2019-11-01;14.6511
2019-11-02;17.9958
2019-11-03;17.2521
2019-11-04;14.5855
2019-11-05;13.2043
2019-11-06;14.6767
2019-11-07;15.157
2019-11-08;14.3354
2019-11-09;14.9161
2019-11-10;16.7538
2019-11-11;15.2005
2019-11-12;16.044
2019-11-13;14.3621
2019-11-14;15.3339
2019-11-15;16.0828
2019-11-16;16.9462
2019-11-17;13.6986
2019-11-18;9.7436
2019-11-19;8.1455
2019-11-20;9.5179
2019-11-21;13.0094
2019-11-22;13.2002
2019-11-23;13.6807
2019-11-24;10.1258
2019-11-25;8.6679
2019-11-26;8.0634
2019-11-27;10.7457
2019-11-28;8.2073
2019-11-29;7.2107
2019-11-30;6.9905
2019-12-01;7.3999
2019-12-02;8.5992
2019-12-03;7.5126
2019-12-04;7.7388
2019-12-05;10.0009
2019-12-06;9.212
2019-12-07;9.7437
2019-12-08;11.0299
2019-12-09;11.0249
2019-12-10;10.4788
2019-12-11;10.6883
2019-12-12;10.0641
2019-12-13;9.9151
2019-12-14;10.9169
2019-12-15;12.1141
2019-12-16;12.2554
2019-12-17;10.3537
2019-12-18;5.489
2019-12-19;8.1547
2019-12-20;5.6046
2019-12-21;7.016
2019-12-22;8.3847
2019-12-23;10.6141
2019-12-24;9.4228
2019-12-25;8.3933
2019-12-26;4.9332
2019-12-27;6.8469
2019-12-28;8.0426
2019-12-29;8.9163
2019-12-30;9.6648
2019-12-31;8.8822
